id,predicted_price
8718500075,382128.4133665276
1760650950,320518.81607574224
1068000559,1175104.2631822824
4113800500,639766.9943163395
4077800507,529852.3153598786
2725069150,711794.2079130291
4008400035,672860.3079945564
7016310270,447500.79445452685
1432701230,216713.81305501223
3278606050,370471.0590530634
2473350710,369392.3494000435
2185000685,151499.68111457347
7792000025,358671.7331106663
6868200029,476899.2731816673
624069003,760796.657624681
7431500280,863356.8359392167
3296000040,529040.4495204163
1118001215,1629176.3675125123
6453900040,727926.6701434136
333100209,764408.0613908529
34001765,642411.0160210609
8946700100,368916.7869606614
5561401210,574453.431180563
6671900095,368929.7970668435
3275850020,737644.2228775024
3876300600,397909.021167581
1450900020,267128.99117970583
8562780280,320995.07071375847
7663700973,323707.1506865692
2126049032,346717.8481185436
1823059159,193141.01264951707
3438503426,291898.1399127245
9297301495,522382.8364072084
7140700850,389325.48218390945
7942601805,662279.8358345032
2555900030,353421.5150395632
2887970040,273214.0045173168
7419700010,614669.9431016207
2239000011,370134.03925759316
9283800050,348039.6126896739
9407001340,276997.73403301835
217500140,524578.8167078852
7212660520,256526.43272715807
3298201170,348426.4667034149
3057000400,272150.8536459088
6865200444,473324.69233615877
6071600340,496441.98791905405
6821600005,720120.8622892023
1235100371,687714.8008925557
7796450340,338151.1385465276
3603000410,167411.43902062176
9297300255,534070.9113771201
9126100850,518987.5191112792
2770601462,516429.13994432805
2599001500,214411.4786701417
1102000095,767205.5794165849
1853080640,908543.0843637586
9551201585,1006007.9269442976
3438500796,357882.5472893715
7518504291,511317.3338903725
9269200340,439512.75576044084
715010130,1638633.972427082
1982201485,612518.0382852316
9526500080,397677.12646312715
9277200180,488535.06058353186
6669150280,303546.4687347412
8917100153,574746.3058880628
3760500516,1025831.3104057551
2725069050,933173.7442052484
3332000091,324034.500696826
8562770080,597092.6211374402
8151601190,240297.77997381092
8563040160,562742.0289101315
240000269,651190.3414853096
4307350200,330610.31236332183
1311910300,272129.1540217018
3574900030,540326.4783552885
7853230570,413860.1260358763
320069049,365314.5736531687
9839301060,694505.0234363675
7011201333,621477.4871408343
2781320100,281621.28965515137
3421069120,442943.2381518721
7852030320,435282.158228817
5316101075,2254839.230504966
5309100750,571492.1343058348
629000730,710157.4169124663
511700170,313059.85492252826
1562100030,525659.5391132354
2489200230,616458.9510515928
524069116,505118.3725278264
5315100737,1038202.8473750115
1868900675,799128.4348150492
1608000120,342568.4632505893
705700240,349751.66358440166
7575600610,262653.6307120514
1778500015,679487.4625239521
5423500240,197229.4662236023
6713700025,344589.8227901888
2734100734,286197.1601055384
301402280,216920.97973980906
2113700205,276263.9177573598
4114601570,3571613.6212625024
3332000615,293921.019550848
3630050180,333937.7441123128
6852700520,549581.9402476717
6870310010,629930.2884438514
6163900981,293935.33852537395
393000142,408610.1113093185
1771100130,351119.2789499283
1442860160,398764.82334270835
9191200435,547934.8259221554
6788200800,988564.2433798672
1115300070,646453.0205174923
3176600105,687669.9306420326
2770604665,592275.3929529786
5469500580,404264.85222505813
5680000545,500156.07232683897
3424089119,519179.6485804439
1328300180,323716.09345945116
1773100922,322645.096642456
4123830480,323074.3640430987
9808610190,912185.1641895175
4250200140,270069.49859780073
4217402115,4298694.315101624
3831250350,384537.8961264944
2397101055,818536.2411550462
6817850110,846308.7002029419
7526800200,584363.790801859
7853370100,662838.7850946987
2523089025,1006567.2055932856
9476200680,264940.2234097147
5714200140,422841.5047814417
3575304895,529869.7789137125
263000018,414101.7285235977
8080400177,489371.2757027626
6450304130,312453.3288386822
514500090,586485.2494111537
9477000300,437875.4596219957
853600310,1427923.2007234693
1951600240,196619.36535959246
1099900120,317782.1941649365
5323100120,548513.7123936224
1223089016,413798.97172525525
522059172,253745.79406080724
1930300190,704158.5730525433
9542840410,304442.03668337467
8665050530,488794.3216231704
5592900205,370039.95818674564
5450300010,610497.5446553528
2459960030,337807.3270174742
3331500455,532682.360478617
3432500705,387362.43973413703
3702900165,319587.7801067448
5249803550,560615.5155690192
626049058,466407.2775776792
1788900380,169384.2019314146
8075400360,221950.96309113977
9113200250,753964.4058397294
2738640040,667661.1006019593
7821200307,488155.22499504086
3530440140,247855.32105574608
3582700130,476319.8584433484
9276200569,710970.0979843856
7197800020,622844.7421895564
686200490,511233.7474873066
3501600100,398392.525690794
6383000690,604923.7158835769
7604400150,380445.31598233467
5249801411,723523.5480189157
2607720420,447212.4180742741
9561100010,385493.1080532861
1796370590,258139.7191032028
4077800593,366266.015192132
854000165,241249.43675726652
5536100010,783696.0322164744
4188000670,811832.6295089542
31000165,1448130.6455851912
662350050,899249.259232092
4137000280,267454.57919561863
6169901130,1111763.8909152509
1953400510,245265.26823441984
7518506716,998200.7734277486
1552520010,362201.8134501815
7955080270,313948.5700159818
9212900100,544713.844720453
3438500798,324299.81459848885
7899800890,237886.42200662615
4319200605,483598.09924054745
1329300480,369663.43485487934
8935100100,639202.9369843912
5016001260,457704.97172958375
4337600280,301441.651119411
1446401220,187973.89286745785
7135521530,627784.2739529371
6888900115,248435.9295412445
2413301070,291224.36008274555
345700040,275649.679037348
5566100145,427289.86877959967
7634800070,386950.1511830377
9346910500,677399.2214717603
3529300060,309704.8445623207
8128600060,1100597.859671235
8572900275,229709.8853791952
4139420590,1465044.9745619
9274200322,618901.5955002308
1472700200,539535.5127086412
8820903380,543093.4187740422
8563010130,868001.9277967096
8965450110,857101.8716921806
9274204230,468354.9111403227
8165501700,383159.12821474794
2193340260,524932.4635183335
1860600290,873963.4814276993
1222000055,202234.88815599086
2492200280,460281.41064191225
2488200455,384004.8652716839
809001520,1121955.8339803936
1796361140,245871.3688471198
6398000011,698632.9437177659
6813600365,563218.7748583746
7504100920,772939.6562115669
8835770330,610062.4329792857
524059322,839968.0738485266
4307330280,378026.83020471095
1245002952,975424.5785200059
2021069059,246156.1325335932
5700000595,624981.9068168164
3629970930,727679.1407870293
3336002215,274520.2644960499
5100401060,618717.5118577838
3278600750,309532.5257775307
1126069045,992068.1819301248
7568700175,307517.23536770465
452001475,499809.0230472982
9283800230,505562.53197047
1737300130,531087.0763932943
6189600040,494866.89914399385
3679400025,456794.3535960334
1096100010,309413.76377745625
9513900050,246645.43604019165
5452800645,739616.383493948
273800100,231222.99056548832
7228500037,496038.3733793116
808300090,453832.19290960906
2493200215,573945.0465371846
5035300255,756654.0785638243
3380900160,429783.1335860252
3630000130,399510.3162839258
7300400670,276629.88311445114
6798100070,378052.8292002678
8078400010,561398.0271025657
5566100060,483796.77701015945
2768200212,511095.7999724972
4035900060,531274.1276680827
9460000110,325031.51329460385
7199320190,538605.8024294615
2225039081,469090.81943899987
9512200050,573236.863004744
2634500085,312106.59213838575
3654800200,281470.9428592324
2724079090,1390877.989833212
2597520720,776742.1837453842
3034200426,388741.08894758706
984000130,292062.6038103676
7852020670,452745.8204981017
7923500060,708928.4913475655
2310030510,306157.6759432411
2205500540,484247.9284240722
2493200015,411634.04691193346
7853361420,547642.6140754723
5652600605,523681.37204286805
5285200020,299969.10244874953
9406530150,354681.52169000625
5706300020,469970.5846683598
3278602490,389060.4514934778
7197000100,522322.71603559254
4447300008,514209.5734340513
7899800045,226415.98626806735
9250900095,327583.9224110079
9268851740,606920.6961288303
8682261440,494967.101946497
7284900385,887655.1791243553
8079040300,442441.6595800781
2225300585,398786.4541711306
3223039013,473980.011256051
2013801350,277187.4803578973
4055701110,817381.5871026636
3578401770,434813.46067074774
4046500720,557665.2325671888
6145601745,393105.7167900562
5207200195,688994.5485355377
1972201856,567613.9721944426
7212680080,253649.30209732652
7277100510,619558.1153547764
522079022,648508.6750274897
5605000440,860984.2913019896
6632300230,358759.79287291766
8815400165,662036.623852998
6708200320,480704.6213115752
2426059076,590000.8423760533
3260200200,583853.6459370553
2770601741,451234.8124022901
4338800500,253094.6754041338
9201000320,772350.0768799543
7655900038,359521.306718781
3625059140,582642.1073730886
4222310010,224443.98121941806
2114700115,338003.7071453142
3291800710,327514.9152844691
9406590010,378103.34393268585
3025059124,2536571.304206401
7972601250,383088.8312680721
930000470,957322.4831044078
6690500060,469666.53946120024
16000015,207766.98704349995
5693501102,566238.9819991493
8079040490,446654.48586056
7225000155,325322.69545549154
8819900170,780085.9130004644
7972601270,323192.84061603073
1224069074,760909.7253719568
5126900321,345196.6629976034
3438501860,306537.86701415066
2822069080,429355.0454020309
1656600310,565090.7334325098
3856900507,1304973.775722921
1626069139,457081.71132810414
2524049257,1272497.796513319
3904960150,566433.3720502282
7214820610,439355.92432409996
7977201845,569087.066989882
2428100080,818433.1522411823
2202500135,402329.8027728653
1523550220,703981.5564451218
2313900610,473121.5163526154
4123840050,372756.55213969946
2125059124,1115899.0234654068
1225039067,485928.7058811951
6431500283,460153.77739987854
2473380010,300266.4091419697
5694501195,425598.79483262304
2881700046,350629.1661211777
6837820330,336198.27909138205
2337300370,196609.8160458112
3876540630,230440.32660476805
626059317,343732.8436408997
3374500520,361486.97361288074
7228501903,355044.2871045321
4019300051,534911.8312316894
4232902615,671553.482656002
3546000090,256218.07809585572
8127700215,782203.1207991242
3438501100,402547.34516601684
1769600066,759523.4361263751
8146100610,632773.3726782203
3052700695,560668.5805728913
7954310210,616623.0514708757
3761700053,2123841.889210224
1320069179,343650.3895808554
1331900410,762281.1576940119
7303100210,331662.2091312051
2464400285,469647.8596711159
6163901150,358487.3401986122
8955800045,334712.22347373964
2314300200,414625.1887795687
9528104360,398269.69187140465
4177100005,637517.6932096481
8856960260,313445.5163578606
1828001220,597552.5293615401
3066400710,708682.1755684912
624110610,835297.5911783337
4040800260,400180.56882612704
5019500215,519745.3643788218
2481630180,1286074.5163797857
7203170190,661337.7632956803
510001280,922332.3979452252
9430110120,775103.1364196778
1565950030,350485.2602534938
9828202255,818252.6452186108
3878900270,485554.9357744932
8091600080,212618.6759726405
1112000035,308459.46900957584
2228900270,296217.5634239387
6648701740,289099.3387024593
1245003740,650414.2769837081
2174503441,535484.7306467533
7708250010,321526.9017112231
6072300110,592948.9784363032
2329800140,260841.78994309664
1494300040,511067.0373197937
3832050130,281808.6709917712
7203100730,891471.040915699
7199330170,502537.26727092505
7785000220,696024.5254158127
1250201175,380295.63125321385
4054500180,1036485.4613275528
7905200061,431910.0428807044
3751604895,172488.9133233601
5220300140,297053.36374958034
3323059027,328844.05411308294
8651611980,897752.6934819984
8673400190,540321.2555891424
1668500100,814449.6545921803
1023059365,556940.2365673827
3308030060,324847.3321731806
4232400860,919407.0731298327
2144800615,232964.14722196758
1568100920,1726775.5287025452
9406510040,488976.48643404245
2923049421,314150.48440364597
1051000040,1708507.4785632133
2077700042,681317.2184994937
9423800030,260922.2485260934
9818700455,637027.1477814913
7133300675,406417.00426199555
4113800550,622748.260886979
5553300375,1648771.2967191935
2025701530,274197.1052745259
7942601155,419090.8003195953
7524300020,279999.9745436716
2520069100,303322.1370298576
5412300410,226687.2165463078
7504110760,706562.1953117847
2594200350,445030.68081201316
2722059013,257176.05494865656
8078430480,538461.8272933901
1423069162,503859.9410090673
8856001090,152832.23973592164
7000100631,832099.4542372441
4222200280,226167.17366410015
7971300050,601121.0167820572
2009001600,260520.80610389946
6619910140,671737.5176865935
2877100985,515147.37396847486
1196000007,321599.19505134586
1330850130,768825.453318274
6664900410,265378.76191777113
1231001110,297357.2426895678
9235900030,275017.4882923555
9407101840,306021.7642455399
9523103001,397734.6020368457
2149800278,346108.37200736825
7234601198,656429.964897871
9476700035,413862.9889831543
9297301065,640465.7311821699
518500700,769811.2708817006
7843500090,325339.66062542796
6056110780,283339.77141573903
2345700260,349791.04678611516
3509600070,239133.75869267582
1431700280,366856.8957322419
1623049174,284797.31511740683
3024089049,352391.0539617634
7853340450,411339.2350495577
7732410360,753777.0629497766
1446800995,317403.09301280975
2946000285,251425.856528759
425079100,472227.31611874106
3876313040,432108.81324723957
1762600260,932394.1350144194
1925069121,1117536.4769243358
7443000480,869640.6165969372
7820000015,375039.151287756
4027701253,508909.7012691498
2826049165,375515.70528895856
5426300060,781930.7369282842
1278000210,142192.6872096896
923000270,362000.6718441844
7657600005,250370.01459622144
3024079057,376501.98283093335
3276180020,305843.7042290854
7304300760,297496.16545368795
3908100020,549099.7349588512
8835400805,648368.0774580956
4051150070,212842.5394691527
3904930530,474510.12344777584
6163900971,367335.355136919
7942600310,407127.27083985205
4365700330,288969.2255693078
423059207,284799.9872030616
3992700265,342530.32547319535
7177300090,461151.65704130655
2540820010,699579.1955271722
5700002510,975071.670940876
5201000030,606052.339833355
7631800015,2139688.7574706078
2922702965,679362.2193945836
1525059198,914550.0351885796
1245003160,766882.5903332769
3810000455,302444.5969972372
7855600080,649605.6661091996
5701500030,1250889.6954437254
7504020400,608440.2368654967
1402600570,296265.5259781242
7575610760,285107.70003032684
8731990370,358476.8350703716
5021900090,924072.2866255641
290000075,439586.97284519195
2841500010,419860.33813698054
3955900830,448581.6510170412
7852110140,537052.7770095825
1311400350,245652.79981529593
7773800015,625330.3540575743
4123400320,489948.9599978685
2725069157,861059.124722953
666000143,783391.572010374
5101408678,506674.6585089683
6371000026,382607.2110830068
2024059084,719904.6525754094
7283900036,320045.6062184
8881900230,757344.3860597515
3959400135,370041.9862700254
7696610270,228155.91633749843
1689400150,799740.9627096844
5103900015,408182.20959860145
1441000350,430861.73862671375
5101408735,319938.9280592823
3126059027,2009989.9133308649
2320069014,481327.3182026339
9541600015,652701.3904952526
8682320420,808529.0270524693
1562200090,610346.1265893937
3395070980,524716.3341237784
7349600230,243683.3740481019
522049122,269459.8984039307
869700060,260401.33859039308
811000055,1307140.2979510187
1221059176,429698.19148286816
1523059103,456221.1652233529
2025760210,760299.5090857887
9218400088,323957.1579146385
8682292020,437759.8859935165
2623089135,423415.30587847705
3758900259,1249451.7980244637
524069049,661145.0827437043
3121500150,860697.5351957129
5581400080,775856.0441398323
8087800020,444914.4113621712
4070700290,719974.6476348042
3296000170,588740.3490780592
9238500040,497954.2584982526
2744600040,345046.7336550045
6813600380,640287.1620546342
6140100150,482908.98265333055
2201500555,450971.25030775135
2600110250,675027.08280406
4337000275,142326.12965663197
1186000150,568614.3413158178
1972201963,507783.1461901605
1105000745,345209.46278982644
2887700560,641593.5388083316
4039700080,712075.9786093235
522049104,277204.4050857354
4202400078,245087.15677495478
4202400078,263902.90103201865
4202400078,245087.15677495478
4202400078,263902.90103201865
4202400078,244650.35403125046
4202400078,263432.56422302726
4202400078,244650.35403125046
4202400078,263432.56422302726
7520000695,180157.99579894243
7714000310,381791.8358428878
4319200060,712699.7381033063
8624700015,628201.0440103769
5104520610,307887.7675612628
2354300845,304657.64005563856
3824100291,473457.066350019
6151800612,253425.68780096056
5454200080,963279.2616176545
6413600290,340359.7168139315
2131200065,293033.8786408007
1459920010,294787.44982783555
50300090,391509.5209569311
2326300090,634768.3515746034
7714000070,385975.5469731617
3630180500,1014187.2316803932
1727850340,1021694.6272675991
8691430330,1028896.3836918712
2310030390,261084.05191446544
5561400610,487935.2946149111
7010701016,487725.49322106835
7883605915,306099.46309927705
1282300995,359349.53623289824
4040700310,475885.23255034804
3353400435,241067.99147888424
2143701015,486472.5930367756
255450020,378296.100955857
1020069017,455788.98877240415
4038200120,484199.15493693
9284801100,278602.63733879087
1965200075,673383.1789923763
847100047,561928.1829306365
4038700720,529609.098449707
6815100085,772768.9487389326
2508000020,308711.85745564697
255520180,622251.128578186
6822100750,608809.740657878
869700050,309670.4423411607
1775801405,570343.0661884426
6600400090,208545.78685383798
7202330270,478937.3783990478
1683400165,830293.4362068772
2625069070,1038565.5141024292
7625702440,424131.57519049646
3388000640,229575.43073072433
1899400365,323385.63502897025
6899990200,869743.4225217998
5569700020,826285.5853099681
986000045,276215.368593936
3293700221,288588.69917432906
3764800250,362033.48632793425
2291400566,339496.5485951495
4219401236,1406600.7887669562
4239400840,157413.42181525828
7211400990,208730.05321495057
7696500280,194603.5667644286
7215721070,503042.21102993016
3204850140,361237.5497352332
4322200220,680471.54071033
2566300100,1137845.9686142206
1944900090,427623.70022459025
6648500390,287950.613235321
7385300020,720654.5359678864
1704900135,330049.98331770895
2877100655,762641.842233181
2726079098,572393.7024595499
7625703800,518746.20799521444
318300040,485669.6410160512
7922800190,539542.6004101514
2023049361,209072.57063838243
8946400210,476633.22461152077
6071600450,538407.8398617655
4343800100,387640.2589641666
1443300140,338964.5997950935
1024039001,834771.2321521342
2767704860,611175.1492234588
7234600851,615555.4677130126
644200065,854194.9025854886
7784400035,703940.713074932
3826000560,217495.70438456535
9272202260,360976.2902138811
263000253,486104.4931181717
3621059043,557004.7449837112
240000130,484498.28753305436
1352300120,212325.03662925484
7849200861,293136.85908340215
2487700130,565426.3765707779
1796100140,271421.628125906
7234601221,540757.3887042964
8651710190,449501.60246584297
2916200091,614843.898801303
1232000915,493313.1461112499
1545801970,257388.7042426658
3211200420,336359.0980180455
7686204675,189658.97640048622
3141600210,175845.87196785805
3959401284,508318.2562617242
2113700825,250662.79866027832
3876000710,374465.0812025785
522069022,523721.16308882233
3214200070,381292.46364269254
1221039156,297256.5713457763
259600790,424878.7075976634
785000040,502890.33387211565
8138870470,505323.51293358207
2596300035,298201.6793485665
540100057,1632018.263536644
3073500045,473430.10986442567
5363200266,386032.2383452034
8682261650,517471.16402312514
3224510080,819424.4877104901
3211270160,414176.44803847553
9269200520,194492.76841724874
293810190,475770.86084202887
4197400043,333933.7105047512
3026079031,331754.3710708809
5332200405,989439.8863331228
2473411210,287043.93915581703
9268200315,551659.0612371445
8123500050,595894.9653911233
3221069091,496672.2313545227
2485000165,628265.6694721484
4058800215,576668.4339902806
1926059039,883850.8698639728
2533300680,907115.5120162726
3343903640,336844.4507773447
5700003705,1309407.5746421814
2023049372,403294.88184265135
4058800830,558877.166390419
3333002302,439388.21781008726
2944500340,282605.5346094394
1982200790,523632.07471108437
8929000270,483278.81549200416
8122101440,277085.57779015304
7525530470,754186.5160385192
9332800020,663476.5316522598
3878900525,232626.81160885096
5420300210,247620.60241584777
9232900165,342692.4281672096
6414100026,410256.67702337744
3013300660,784586.0311769127
7954300120,557214.3454591632
1081200360,314217.9367472398
2877102345,455296.46018888714
2202500255,503295.29553663253
7984400050,211452.58676917435
9558020380,425157.03344165324
7812801850,211538.63525841714
8944460020,380902.03797376395
2306400040,602617.5749277413
8649400410,346779.2428677678
7889602020,233252.65622051238
2041000025,502800.90117699624
871001484,600085.6707644105
2767602141,508142.17038481776
3630180470,772025.3043917865
2769602140,444555.7010788858
2473250280,321790.39023237705
5422560660,516186.6212881637
3756600240,382296.4696298218
8651600160,790819.8735658944
7202300540,844577.1059655369
8961950250,443541.51562422514
3303000130,467679.1366922164
3303000130,444076.08000426297
3303000130,467679.1366922164
3303000130,444076.08000426297
3303000130,468263.63374563213
3303000130,444631.07837791444
3303000130,468263.63374563213
3303000130,444631.07837791444
798000062,272869.4970050478
1695900150,857011.4956616282
1604730150,542689.254184456
4136930310,340878.8402347433
8835401250,1496120.012985766
8665900328,469879.39898744825
9262800255,271048.47455370426
1853080570,837243.4816539288
5556300114,766519.8114109039
9517200290,437585.3364827728
4037200295,480953.6918604362
7417100123,407891.73977832793
2620069077,213118.87522451757
7922720040,658217.9242425155
558100090,581734.9845885086
257000037,259050.99282849312
3319500385,384129.2327322078
9297301520,340744.5724008179
3580900090,359803.8030521416
1321039076,176866.26449009657
7227801581,273675.2280103326
9407001620,305933.69384022953
2130400150,319679.730325222
2312400200,249198.38806001662
4046700210,387804.46376671555
1193000480,932541.6264239406
1492800296,540572.0493610381
3013300017,474671.5341630459
3630240140,603834.6500814796
1049010390,362341.697206378
9320900420,154542.87613524913
4315700060,391595.9373440266
2591010290,287200.9847996354
323089085,687636.3411649168
6600400270,208739.78495796205
2919701105,475805.2261318922
7202360670,922593.3920969963
8927600100,803620.4682964325
3211700045,630475.361490333
4027701326,455993.3236459636
1601600195,276355.69800356386
7853280350,714521.8564008325
3629970130,713158.8932439446
7203120020,809941.1234584451
9542900190,357446.1810289979
8035350120,516417.15580445767
1238501184,970713.8672936559
251200240,465396.6938471794
8945300200,194970.5857574916
2162000160,1104752.97813282
5466310060,172792.22526864053
1239400064,899111.1987362384
5205000020,334950.1670086742
1720800305,622357.1466230393
7280300375,549110.3198745847
2095800400,465158.86881711957
7852010950,534818.1927503943
1428001160,543751.0064826966
9528104910,698481.604499185
8644210470,835738.2357025146
7923300310,511383.2097636676
254000100,605498.2064019679
1931300688,525906.1282774485
7007700030,436319.98090960976
422049178,224579.08829794408
422069067,471063.1572223616
2923049393,360278.71008076787
930000305,467586.65071824787
2461900448,488689.6008587873
2610100020,319375.8694150424
2895550050,260592.891287086
7701700040,282066.7842099905
2460900020,473100.795270741
9827700105,569591.0950229121
1005000240,279770.5911155516
7200001254,509435.2918135929
866400040,514483.97666573996
305000170,632359.3099144399
2260800110,844954.2157047046
3442000127,718053.5999092697
5253300437,479811.83260279655
7576700150,1041626.152139473
5469501410,462339.63984147785
5104531120,737508.6470830322
723049434,357713.84446138144
622069006,1452650.9934916496
2517101200,303539.3262377882
8159620160,249420.63151097062
5561300640,449289.73468304635
3317010130,221176.4705592251
4364200250,395060.82576755405
8732300060,725561.4782598687
5603700025,742531.069096446
3585900190,895781.527180159
3996900575,247124.91989942908
8731801260,237392.02152579068
3810000860,342328.83930060384
5700003585,2054477.9417706907
6332000050,490684.9303899526
9286100250,436168.4577507019
9471201110,1052966.4051459073
9290800050,632633.1969029044
7300200400,621680.11056512
526069024,935824.3869216061
1454600156,872669.6868176936
3904980360,513124.484369874
2626119062,253139.62909674644
8651730290,418782.59954613214
7611200195,774565.3365203738
1919800260,604070.746758759
6632900354,278013.8055531478
3972900195,312104.01635442494
5151600170,279259.2756921649
7016000440,444869.28866696835
871000435,816383.5642663765
9578060540,501978.5165831053
2332700060,852922.6681623459
766000240,261757.56598355767
4363700200,320215.92651937006
7100000250,342892.7357760072
2781250560,218332.61090633154
2781250100,364742.39584323403
5419800220,256929.25126599488
7147600245,248171.40355122567
2926069083,852905.9683535576
6189200125,834276.6016578912
9542830160,294570.43643461587
5152200020,282910.97620129585
9412900045,469360.2243630767
6600410480,178943.33952207386
6979970080,553542.6704608082
5636010280,276982.02412168507
1732801300,792234.8277873815
5561401530,500367.3771867669
9578500510,353423.550789957
7304300906,308427.50758613343
1223089077,576706.4506127536
721049207,266802.4885951161
8691330310,805144.049548092
1523069204,453894.02087280754
3188100105,638302.5821137428
6608500290,394706.3520607352
2891400410,340774.1835342407
7663700551,351805.89349389076
5413200140,252419.87245560766
425069139,630002.9088769078
6713700155,360622.13401279453
2767603505,472660.88593361375
7789000080,265140.57880321145
9211500620,222085.60235363245
9211500620,215316.77180359483
9211500620,222085.60235363245
9211500620,215316.77180359483
9211500620,222251.41441839933
9211500620,215477.53016943813
9211500620,222251.41441839933
9211500620,215477.53016943813
3750604417,177838.04133639872
7922800320,547369.1407180022
1471620240,355295.2826938164
2222059052,363922.0533134937
9551200270,1068208.723618698
2767603160,547570.4151797247
9406710060,379466.26515846496
8929000250,379622.290296272
5538300120,402509.87819224596
2223069120,444594.2247081757
1652500060,1594892.9733803868
8564500240,411611.5168321896
3629700120,613991.7806749463
3943600070,407437.5284408033
4171200025,310220.7778312218
2425049063,4662412.450681627
9828701650,356122.80221947434
3581000340,362214.5665789032
8100900015,373811.46813562396
2125059161,1136899.9537915706
304000380,200867.12818742514
8146200070,1628157.2649633763
686530170,556051.7989057302
2917200645,503494.5893806457
9547200530,749307.1203014374
2122059199,372203.44198372366
1150000740,655271.2907425403
5706200060,307861.4667085647
9265410010,234876.07229200006
4083800555,520523.23541896103
6152900332,363124.1040964365
2520900301,217623.99315772892
9828200790,510503.89741754474
1657530180,289127.9335596108
7471900045,284344.10651421547
9828200460,411837.82049772266
9828200460,420109.60842972045
9828200460,411837.82049772266
9828200460,420109.60842972045
9828200460,411640.37588012696
9828200460,419908.19812484743
9828200460,411640.37588012696
9828200460,419908.19812484743
1775900140,434721.9601884842
6139800430,434473.85467370745
7214400005,512668.52934411407
5332200026,490861.8312110639
9510970300,812861.423391366
2540830020,469221.0876399422
3392100140,183581.6206161976
1326069191,354973.1998462808
2125059112,1205136.899919033
